matrix_group,scale,instance_id,baseline_name,candidate_name,algorithm_status,certificate_scope,pricing_state,uses_true_dual_bpc_certificate,official_lower_bound_source,official_lower_bound_scope,B0_direct_objective,root_lp_bound,root_lp_bound_official,root_bound_le_B0_objective,pricing_round_count,final_judge_call_count,candidate_negative_count,addable_negative_count,duplicate_in_current_master_count,in_pool_not_master_count,forbidden_signature_count,branch_filtered_count,cut_filtered_count,selected_count,added_to_master_count,added_column_count,duplicate_only_count,duplicate_only_audit_status,hidden_negative_count,replacement_only_round_count,manual_rc_audit_pass,pricing_rc_audit_pass,proof_debt_unreleased_count,product_exact_solution_scope,product_exact_solution_count,product_exact_objective,direct_dp_fallback_used,direct_dp_fallback_count,time_to_first_negative,labels_generated,sortie_templates,journey_labels,candidate_sequences,path_option_assignments,cache_hit_count,cache_miss_count,completion_bound_pruning_enabled,proof_tail_kernel_profile_enabled,wall_time,fail_closed_reason,certificate_scope_regression,objective_mismatch,improvement_reason
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_006_seed929006,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.001506,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_006_seed929006,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.00149,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_006_seed929006,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.002785,task_count=30 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_006_seed929006,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.001537,task_count=30 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_008_seed929008,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,0.001523,task_count=30 exceeds max_exact_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_008_seed929008,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.001462,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_008_seed929008,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.001431,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_008_seed929008,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.001469,task_count=30 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_008_seed929008,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.00157,task_count=30 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_005_seed929005,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,0.00199,task_count=30 exceeds max_exact_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_005_seed929005,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.001963,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_005_seed929005,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.001525,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_005_seed929005,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.00147,task_count=30 exceeds B2 max_direct_tasks=10,False,False,wall_time_lower
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_005_seed929005,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.00157,task_count=30 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_007_seed929007,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,0.001487,task_count=30 exceeds max_exact_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_007_seed929007,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.001613,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_007_seed929007,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.00154,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_007_seed929007,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.001416,task_count=30 exceeds B2 max_direct_tasks=10,False,False,wall_time_lower
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_007_seed929007,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.001354,task_count=30 exceeds B2 max_direct_tasks=10,False,False,wall_time_lower
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_009_seed929009,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,0.001532,task_count=30 exceeds max_exact_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_009_seed929009,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.001607,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_009_seed929009,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.00146,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_009_seed929009,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.001539,task_count=30 exceeds B2 max_direct_tasks=10,False,False,wall_time_lower
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_009_seed929009,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.001601,task_count=30 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_011_seed929011,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,0.001423,task_count=30 exceeds max_exact_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_011_seed929011,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.001559,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_011_seed929011,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.001565,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_011_seed929011,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.001483,task_count=30 exceeds B2 max_direct_tasks=10,False,False,wall_time_lower
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_011_seed929011,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.002137,task_count=30 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_010_seed929010,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,0.001836,task_count=30 exceeds max_exact_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_010_seed929010,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.001434,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_010_seed929010,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.001539,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_010_seed929010,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.001869,task_count=30 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_010_seed929010,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.001575,task_count=30 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_012_seed929012,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,0.002102,task_count=30 exceeds max_exact_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_012_seed929012,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.001606,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_012_seed929012,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.001363,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_012_seed929012,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.00222,task_count=30 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_012_seed929012,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.001628,task_count=30 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_013_seed929013,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,0.001497,task_count=30 exceeds max_exact_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_013_seed929013,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.001464,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_013_seed929013,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.001547,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_013_seed929013,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.001512,task_count=30 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_013_seed929013,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.001473,task_count=30 exceeds B2 max_direct_tasks=10,False,False,wall_time_lower
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_014_seed929014,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,0.001557,task_count=30 exceeds max_exact_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_014_seed929014,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.001488,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_014_seed929014,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.001538,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_014_seed929014,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.001363,task_count=30 exceeds B2 max_direct_tasks=10,False,False,wall_time_lower
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_014_seed929014,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.001611,task_count=30 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_016_seed929016,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,0.001516,task_count=30 exceeds max_exact_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_016_seed929016,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.00145,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_016_seed929016,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.001582,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_016_seed929016,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.00163,task_count=30 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_016_seed929016,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.00148,task_count=30 exceeds B2 max_direct_tasks=10,False,False,wall_time_lower
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_015_seed929015,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,0.002247,task_count=30 exceeds max_exact_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_015_seed929015,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.001583,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_015_seed929015,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.001361,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_015_seed929015,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.001558,task_count=30 exceeds B2 max_direct_tasks=10,False,False,wall_time_lower
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_015_seed929015,B1B_seeded_root_CG,B2B_seeded_tail_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.001422,task_count=30 exceeds B2 max_direct_tasks=10,False,False,clearer_fail_closed_reason
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_017_seed929017,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,SKIPPED_TOO_LARGE_FOR_DIRECT_DP_BASELINE,FEASIBLE_INCUMBENT_ONLY,,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,0.001573,task_count=30 exceeds max_exact_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_017_seed929017,accepted_B1,B1A_full_universe_root_audit,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.00152,task_count=30 exceeds max_direct_tasks=10,False,False,
30-scale fail-closed diagnostic,30,lunar_ice_sp50_030_017_seed929017,accepted_B1,B1B_seeded_root_CG,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,,,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False,False,0,,,,,,,,,,,,,,,,0.00143,task_count=30 exceeds max_direct_tasks=10,False,False,
